Item,Open_CO_Qty,Total_Open_CO_Qty,Open_CO(%),Acc(%),Item_Status
B779-97,174,484630,0.00035903679095392364,0.8098941460495649,Active
L235761,174,484630,0.00035903679095392364,0.8102531828405188,Active
T769-1,174,484630,0.00035903679095392364,0.8106122196314728,Active
D372-130,174,484630,0.00035903679095392364,0.8109712564224267,Active
L430954,174,484630,0.00035903679095392364,0.8113302932133807,New
B756-36,173,484630,0.0003569733611208551,0.8116872665745015,Active
D571-124,172,484630,0.00035490993128778657,0.8120421765057894,New
D581-13,172,484630,0.00035490993128778657,0.8123970864370772,Active
T664-9,172,484630,0.00035490993128778657,0.812751996368365,Active
D642-60,172,484630,0.00035490993128778657,0.8131069062996529,Active
D736-02,172,484630,0.00035490993128778657,0.8134618162309407,Active
D399-15,171,484630,0.00035284650145471806,0.8138146627323954,Active
B615-97,171,484630,0.00035284650145471806,0.8141675092338502,Active
T300-317,171,484630,0.00035284650145471806,0.8145203557353049,Active
A2000788,171,484630,0.00035284650145471806,0.8148732022367596,Active
L207674,171,484630,0.00035284650145471806,0.8152260487382144,New
D923-45B,170,484630,0.0003507830716216495,0.815576831809836,New
D923-45T,170,484630,0.0003507830716216495,0.8159276148814576,New
A2000630,170,484630,0.0003507830716216495,0.8162783979530792,Unavailable
D615-06,170,484630,0.0003507830716216495,0.8166291810247008,Active
B949-31,169,484630,0.000348719641788581,0.8169779006664895,Active
T400-13,169,484630,0.000348719641788581,0.8173266203082781,Active
B769-82,169,484630,0.000348719641788581,0.8176753399500667,Active
D857-35,169,484630,0.000348719641788581,0.8180240595918553,Active
B764-71,168,484630,0.0003466562119555125,0.8183707158038108,Active
D581-26B,168,484630,0.0003466562119555125,0.8187173720157663,Active
T954-2,168,484630,0.0003466562119555125,0.8190640282277218,New
D5831-225,167,484630,0.0003445927821224439,0.8194086210098442,Active
L180024,167,484630,0.0003445927821224439,0.8197532137919666,Active
D388-230,167,484630,0.0003445927821224439,0.820097806574089,Active
T821-4,167,484630,0.0003445927821224439,0.8204423993562114,Active
B823-31,166,484630,0.0003425293522893754,0.8207849287085008,Active
L430844,166,484630,0.0003425293522893754,0.8211274580607902,Active
T712-8,166,484630,0.0003425293522893754,0.8214699874130796,Active
T734-20,165,484630,0.0003404659224563069,0.8218104533355359,Unavailable
A1000935,165,484630,0.0003404659224563069,0.8221509192579922,Active
B954-76,165,484630,0.0003404659224563069,0.8224913851804485,Active
B954-31,165,484630,0.0003404659224563069,0.8228318511029048,Active
D609-225,165,484630,0.0003404659224563069,0.8231723170253611,Active
B743-54S,164,484630,0.00033840249262323833,0.8235107195179844,Active
D546-224,164,484630,0.00033840249262323833,0.8238491220106077,Active
B769-36,164,484630,0.00033840249262323833,0.824187524503231,Active
D824-276,164,484630,0.00033840249262323833,0.8245259269958543,Active
B733-74,163,484630,0.0003363390627901698,0.8248622660586444,Active
B814-48,163,484630,0.0003363390627901698,0.8251986051214346,Active
L100724,163,484630,0.0003363390627901698,0.8255349441842248,Active
D752-02,162,484630,0.0003342756329571013,0.8258692198171819,Active
A4000316,162,484630,0.0003342756329571013,0.8262034954501389,Active
B743-78,161,484630,0.00033221220312403275,0.826535707653263,Active
B814-57,161,484630,0.00033221220312403275,0.8268679198563871,Active
B859-193,161,484630,0.00033221220312403275,0.8272001320595112,Active
A1001167,161,484630,0.00033221220312403275,0.8275323442626352,New
B844-36,160,484630,0.00033014877329096425,0.8278624930359262,Active
B687-57,160,484630,0.00033014877329096425,0.8281926418092171,Active
D618-324,160,484630,0.00033014877329096425,0.8285227905825081,Active
B615-31,160,484630,0.00033014877329096425,0.8288529393557991,Active
B743-22,160,484630,0.00033014877329096425,0.82918308812909,Active
T929-20,160,484630,0.00033014877329096425,0.829513236902381,Active
B814-96S,160,484630,0.00033014877329096425,0.829843385675672,Active
T5760-2,160,484630,0.00033014877329096425,0.8301735344489629,Active
B824-36,159,484630,0.00032808534345789574,0.8305016197924208,Active
B764-72,158,484630,0.0003260219136248272,0.8308276417060456,Active
B743-196,158,484630,0.0003260219136248272,0.8311536636196705,Active
B743-76,158,484630,0.0003260219136248272,0.8314796855332953,Active
T961-6,158,484630,0.0003260219136248272,0.8318057074469202,Active
A8010449,158,484630,0.0003260219136248272,0.832131729360545,New
B949-36,156,484630,0.00032189505395869016,0.8324536244145038,Active
D736-09,156,484630,0.00032189505395869016,0.8327755194684625,Active
T481-4,156,484630,0.00032189505395869016,0.8330974145224213,Active
B797-31,156,484630,0.00032189505395869016,0.83341930957638,New
B100-11,156,484630,0.00032189505395869016,0.8337412046303387,Active
W5637-20,156,484630,0.00032189505395869016,0.8340630996842975,Active
T736-107,155,484630,0.0003198316241256216,0.8343829313084231,Active
P204-898,155,484630,0.0003198316241256216,0.8347027629325487,Active
T553-1,155,484630,0.0003198316241256216,0.8350225945566744,Active
B954-78,155,484630,0.0003198316241256216,0.8353424261808,Active
B742-45,154,484630,0.0003177681942925531,0.8356601943750925,Active
B733-98,154,484630,0.0003177681942925531,0.8359779625693851,Active
B441-46,154,484630,0.0003177681942925531,0.8362957307636776,Active
B814-54,153,484630,0.0003157047644594846,0.8366114355281371,Active
L208254,153,484630,0.0003157047644594846,0.8369271402925966,Active
B974-74,152,484630,0.000313641334626416,0.837240781627223,Active
D647-024,152,484630,0.000313641334626416,0.8375544229618495,Active
D615-124,152,484630,0.000313641334626416,0.8378680642964759,Active
D814-80,152,484630,0.000313641334626416,0.8381817056311023,Active
B974-77,151,484630,0.0003115779047933475,0.8384932835358956,Active
B974-57,151,484630,0.0003115779047933475,0.8388048614406889,Active
A8010112,151,484630,0.0003115779047933475,0.8391164393454822,Active
B733-97,150,484630,0.000309514474960279,0.8394259538204425,Active
D310-15,150,484630,0.000309514474960279,0.8397354682954028,Active
T637-107,150,484630,0.000309514474960279,0.8400449827703631,Active
D631-60,149,484630,0.00030745104512721043,0.8403524338154903,Active
L243264,149,484630,0.00030745104512721043,0.8406598848606175,Active
B777-93,148,484630,0.0003053876152941419,0.8409652724759117,Active
D335-01,148,484630,0.0003053876152941419,0.8412706600912059,Active
D743-45,148,484630,0.0003053876152941419,0.8415760477065001,Active
B822-31,148,484630,0.0003053876152941419,0.8418814353217943,Active
B280-681,148,484630,0.0003053876152941419,0.8421868229370885,Active
B779-77,148,484630,0.0003053876152941419,0.8424922105523827,Active
T623-6,148,484630,0.0003053876152941419,0.8427975981676769,Active
B948-93,147,484630,0.0003033241854610734,0.8431009223531379,Active
B824-46,147,484630,0.0003033241854610734,0.843404246538599,Active
B949-58,146,484630,0.00030126075562800485,0.843705507294227,Active
B680-87,146,484630,0.00030126075562800485,0.844006768049855,Active
T789-4,146,484630,0.00030126075562800485,0.844308028805483,Active
B974-54,146,484630,0.00030126075562800485,0.8446092895611109,Active
B433-36,146,484630,0.00030126075562800485,0.8449105503167389,Active
L430324,146,484630,0.00030126075562800485,0.8452118110723669,Active
L431414,146,484630,0.00030126075562800485,0.8455130718279948,Active
T600-0,145,484630,0.00029919732579493635,0.8458122691537898,Active
D735-76,145,484630,0.00029919732579493635,0.8461114664795848,Active
D250-02,144,484630,0.00029713389596186784,0.8464086003755467,Active
D618-224,144,484630,0.00029713389596186784,0.8467057342715085,Active
B697-96,143,484630,0.0002950704661287993,0.8470008047376373,Active
D773-09,143,484630,0.0002950704661287993,0.847295875203766,Active
L207594,143,484630,0.0002950704661287993,0.8475909456698948,Active
T5776-2,143,484630,0.0002950704661287993,0.8478860161360235,Active
B602-36,142,484630,0.00029300703629573077,0.8481790231723193,Active
D373-02,142,484630,0.00029300703629573077,0.8484720302086151,Active
B742-97W1,142,484630,0.00029300703629573077,0.8487650372449108,Active
B687-46,140,484630,0.0002888801766295937,0.8490539174215405,Active
B687-54,140,484630,0.0002888801766295937,0.8493427975981701,Active
A1001125,140,484630,0.0002888801766295937,0.8496316777747998,Active
A8010420,140,484630,0.0002888801766295937,0.8499205579514294,New
L235344,139,484630,0.0002868167467965252,0.8502073746982259,Active
P321-050,139,484630,0.0002868167467965252,0.8504941914450225,New
B414-26,138,484630,0.0002847533169634567,0.8507789447619859,Active
B743-99,138,484630,0.0002847533169634567,0.8510636980789493,Active
W841-168,138,484630,0.0002847533169634567,0.8513484513959128,Active
D824-124,138,484630,0.0002847533169634567,0.8516332047128762,Active
B697-54,137,484630,0.0002826898871303881,0.8519158946000066,Active
T270-13,137,484630,0.0002826898871303881,0.852198584487137,Active
B733-96,137,484630,0.0002826898871303881,0.8524812743742675,Active
B857-92,137,484630,0.0002826898871303881,0.8527639642613979,Unavailable
B742-26,137,484630,0.0002826898871303881,0.8530466541485283,Active
D250-25,136,484630,0.0002806264572973196,0.8533272806058256,Active
D954-35,135,484630,0.0002785630274642511,0.8536058436332898,Active
D546-23B,134,484630,0.00027649959763118253,0.853882343230921,Active
P798-702,134,484630,0.00027649959763118253,0.8541588428285523,Active
W664-68,134,484630,0.00027649959763118253,0.8544353424261835,Active
B752-36,134,484630,0.00027649959763118253,0.8547118420238147,Active
A2000488,134,484630,0.00027649959763118253,0.8549883416214459,Active
B733-54,134,484630,0.00027649959763118253,0.8552648412190771,Active
D546-23T,133,484630,0.000274436167798114,0.8555392773868752,Active
B611-92,132,484630,0.0002723727379650455,0.8558116501248403,New
T300-617,132,484630,0.0002723727379650455,0.8560840228628054,Active
D615-224,132,484630,0.0002723727379650455,0.8563563956007705,Active
B954-97,132,484630,0.0002723727379650455,0.8566287683387356,Active
W814-35,132,484630,0.0002723727379650455,0.8569011410767007,Active
D575-25,131,484630,0.00027030930813197695,0.8571714503848327,Active
L430914,131,484630,0.00027030930813197695,0.8574417596929647,Active
A4000462,131,484630,0.00027030930813197695,0.8577120690010966,Active
B764-46,130,484630,0.00026824587829890845,0.8579803148793955,Active
B823-46,130,484630,0.00026824587829890845,0.8582485607576944,Active
A4000045,130,484630,0.00026824587829890845,0.8585168066359933,Active
A4000589,130,484630,0.00026824587829890845,0.8587850525142922,Active
T600-6,130,484630,0.00026824587829890845,0.859053298392591,Active
B944-93,129,484630,0.00026618244846583994,0.8593194808410569,Active
B833-92,129,484630,0.00026618244846583994,0.8595856632895228,Unavailable
T974-4,129,484630,0.00026618244846583994,0.8598518457379887,Active
L235694,129,484630,0.00026618244846583994,0.8601180281864546,Active
L207624,129,484630,0.00026618244846583994,0.8603842106349204,Active
D401-124,128,484630,0.0002641190186327714,0.8606483296535532,Active
T468-3,128,484630,0.0002641190186327714,0.860912448672186,Active
D647-76,128,484630,0.0002641190186327714,0.8611765676908187,Active
B441-87,128,484630,0.0002641190186327714,0.8614406867094515,Active
B615-82,127,484630,0.00026205558879970287,0.8617027422982512,Active
D736-00,127,484630,0.00026205558879970287,0.8619647978870508,Active
B753-36,127,484630,0.00026205558879970287,0.8622268534758505,Active
B753-46,127,484630,0.00026205558879970287,0.8624889090646501,Active
T738-3,127,484630,0.00026205558879970287,0.8627509646534498,Active
W440-68,127,484630,0.00026205558879970287,0.8630130202422495,Active
L100764,127,484630,0.00026205558879970287,0.8632750758310491,Active
B742-53,126,484630,0.00025999215896663436,0.8635350679900158,Active
B844-56S,126,484630,0.00025999215896663436,0.8637950601489824,Active
T954-8,126,484630,0.00025999215896663436,0.8640550523079491,New
B834-97,126,484630,0.00025999215896663436,0.8643150444669158,Active
B441-36,126,484630,0.00025999215896663436,0.8645750366258824,Active
B822-36,125,484630,0.0002579287291335658,0.864832965355016,Active
T731-9,125,484630,0.0002579287291335658,0.8650908940841495,Active
T658-8,125,484630,0.0002579287291335658,0.8653488228132831,Active
A8010419,125,484630,0.0002579287291335658,0.8656067515424166,Active
B685-46,124,484630,0.0002558652993004973,0.8658626168417172,Active
B787-97,124,484630,0.0002558652993004973,0.8661184821410177,Active
B414-96,124,484630,0.0002558652993004973,0.8663743474403183,Active
A2000811,124,484630,0.0002558652993004973,0.8666302127396188,Active
A1000867,124,484630,0.0002558652993004973,0.8668860780389194,Active
B844-58,123,484630,0.0002538018694674288,0.8671398799083868,Active
B743-87,123,484630,0.0002538018694674288,0.8673936817778543,Active
B824-54,123,484630,0.0002538018694674288,0.8676474836473217,Active
T737-9,122,484630,0.0002517384396343602,0.867899222086956,Active
B743-86,122,484630,0.0002517384396343602,0.8681509605265904,Active
B824-57,122,484630,0.0002517384396343602,0.8684026989662247,Active
D373-330,122,484630,0.0002517384396343602,0.868654437405859,Active
B3380-81,122,484630,0.0002517384396343602,0.8689061758454933,Active
W655-68,121,484630,0.0002496750098012917,0.8691558508552947,Active
P790-815,121,484630,0.0002496750098012917,0.869405525865096,Active
B742-52S,121,484630,0.0002496750098012917,0.8696552008748973,Active
D821-25,121,484630,0.0002496750098012917,0.8699048758846987,Active
R406331,121,484630,0.0002496750098012917,0.8701545508945,Active
B752-43,121,484630,0.0002496750098012917,0.8704042259043013,Active
A3000193,121,484630,0.0002496750098012917,0.8706539009141027,Active
M20331W2,121,484630,0.0002496750098012917,0.870903575923904,Active
B947-150,120,484630,0.0002476115799682232,0.8711511875038722,Active
B947-151,120,484630,0.0002476115799682232,0.8713987990838404,Active
D834-25B,120,484630,0.0002476115799682232,0.8716464106638087,Active
D834-25T,120,484630,0.0002476115799682232,0.8718940222437769,Active
B752-97,120,484630,0.0002476115799682232,0.8721416338237451,Active
A1000960,120,484630,0.0002476115799682232,0.8723892454037133,Active
B743-21,119,484630,0.00024554815013515464,0.8726347935538484,Active
T007-319,119,484630,0.00024554815013515464,0.8728803417039835,Active
A4000443,119,484630,0.00024554815013515464,0.8731258898541187,Active
D797-50B,119,484630,0.00024554815013515464,0.8733714380042538,Active
D797-50T,119,484630,0.00024554815013515464,0.8736169861543889,Active
L204474,119,484630,0.00024554815013515464,0.873862534304524,Unavailable
A4000049,119,484630,0.00024554815013515464,0.8741080824546591,Active
B743-84,118,484630,0.00024348472030208613,0.8743515671749612,Active
T961-8,118,484630,0.00024348472030208613,0.8745950518952633,Active
P798-601A,118,484630,0.00024348472030208613,0.8748385366155654,Active
T5760-1B,118,484630,0.00024348472030208613,0.8750820213358675,Active
T5760-1T,118,484630,0.00024348472030208613,0.8753255060561697,Active
A1001097,118,484630,0.00024348472030208613,0.8755689907764718,Active
A4000700,118,484630,0.00024348472030208613,0.8758124754967739,New
D413-425,116,484630,0.00023935786063594908,0.8760518333574099,Active
B414-54,116,484630,0.00023935786063594908,0.8762911912180459,Active
D634-230,116,484630,0.00023935786063594908,0.8765305490786819,Active
A1000445,116,484630,0.00023935786063594908,0.8767699069393179,Active
W5922-20,116,484630,0.00023935786063594908,0.8770092647999539,Active
B797-97,116,484630,0.00023935786063594908,0.8772486226605899,New
T743-7,116,484630,0.00023935786063594908,0.8774879805212259,Active
B948-97,115,484630,0.00023729443080288055,0.8777252749520288,Active
B823-81,115,484630,0.00023729443080288055,0.8779625693828317,Active
B834-31,115,484630,0.00023729443080288055,0.8781998638136346,Active
B985-93,115,484630,0.00023729443080288055,0.8784371582444375,New
A4000021,115,484630,0.00023729443080288055,0.8786744526752404,Active
A2000789,115,484630,0.00023729443080288055,0.8789117471060433,Active
B949-56S,114,484630,0.000235231000969812,0.879146978107013,Active
B822-54S,114,484630,0.000235231000969812,0.8793822091079828,Active
B5168-92,114,484630,0.000235231000969812,0.8796174401089526,Active
D824-50B,114,484630,0.000235231000969812,0.8798526711099224,Active
L329011,114,484630,0.000235231000969812,0.8800879021108922,Active
L329104,114,484630,0.000235231000969812,0.8803231331118619,Active
D384-223,113,484630,0.0002331675711367435,0.8805563006829987,Active
B680-58,113,484630,0.0002331675711367435,0.8807894682541355,Active
B441-81,113,484630,0.0002331675711367435,0.8810226358252723,Active
T175-4,113,484630,0.0002331675711367435,0.8812558033964091,Active
B822-57,112,484630,0.00023110414130367497,0.8814869075377127,Active
D814-81,112,484630,0.00023110414130367497,0.8817180116790164,Active
B844-54S,111,484630,0.00022904071147060643,0.881947052390487,Active
B949-46,111,484630,0.00022904071147060643,0.8821760931019575,Active
T731-7,111,484630,0.00022904071147060643,0.8824051338134281,Active
B414-57,111,484630,0.00022904071147060643,0.8826341745248987,Active
T664-3,111,484630,0.00022904071147060643,0.8828632152363692,Active
B753-57,111,484630,0.00022904071147060643,0.8830922559478398,Active
A8010284,111,484630,0.00022904071147060643,0.8833212966593104,Active
D592-35,110,484630,0.00022697728163753792,0.8835482739409479,New
D947-81,110,484630,0.00022697728163753792,0.8837752512225855,Active
P014-898,110,484630,0.00022697728163753792,0.884002228504223,Active
P790-601,110,484630,0.00022697728163753792,0.8842292057858606,Active
A2000419,110,484630,0.00022697728163753792,0.8844561830674982,Active
R405101,110,484630,0.00022697728163753792,0.8846831603491357,Active
A2000487,110,484630,0.00022697728163753792,0.8849101376307733,Active
A8010301,110,484630,0.00022697728163753792,0.8851371149124109,Active
B844-57,109,484630,0.0002249138518044694,0.8853620287642153,Active
B611-31,109,484630,0.0002249138518044694,0.8855869426160198,New
B787-56,109,484630,0.0002249138518044694,0.8858118564678242,Active
B787-58,109,484630,0.0002249138518044694,0.8860367703196287,Active
B753-54,109,484630,0.0002249138518044694,0.8862616841714331,Active
B834-36,109,484630,0.0002249138518044694,0.8864865980232376,Active
L207454,109,484630,0.0002249138518044694,0.886711511875042,Active
B777-31,108,484630,0.00022285042197140085,0.8869343622970135,Active
B823-82,108,484630,0.00022285042197140085,0.887157212718985,Active
B954-36,108,484630,0.00022285042197140085,0.8873800631409564,Active
B743-93W9,108,484630,0.00022285042197140085,0.8876029135629279,Active
B733-78,108,484630,0.00022285042197140085,0.8878257639848993,Active
T736-4,108,484630,0.00022285042197140085,0.8880486144068708,Active
D824-50T,108,484630,0.00022285042197140085,0.8882714648288422,Active
A3000029,108,484630,0.00022285042197140085,0.8884943152508137,Active
B844-46,107,484630,0.00022078699213833234,0.888715102242952,Active
B680-84,107,484630,0.00022078699213833234,0.8889358892350904,Active
A4000507,107,484630,0.00022078699213833234,0.8891566762272287,Active
T554-2,107,484630,0.00022078699213833234,0.8893774632193671,Active
T856-4,107,484630,0.00022078699213833234,0.8895982502115054,Active
T5776-1B,107,484630,0.00022078699213833234,0.8898190372036437,Active
B849-93,106,484630,0.0002187235623052638,0.890037760765949,Active
A8010307,106,484630,0.0002187235623052638,0.8902564843282542,Active
L100824,106,484630,0.0002187235623052638,0.8904752078905595,Active
R406421,106,484630,0.0002187235623052638,0.8906939314528647,Active
A8010405,106,484630,0.0002187235623052638,0.8909126550151699,Active
B771-36,105,484630,0.00021666013247219527,0.8911293151476422,Active
B615-36,105,484630,0.00021666013247219527,0.8913459752801144,Active
T5826-22,105,484630,0.00021666013247219527,0.8915626354125866,Active
D992-02,105,484630,0.00021666013247219527,0.8917792955450589,Active
D592-124,104,484630,0.00021459670263912676,0.891993892247698,New
B680-36,104,484630,0.00021459670263912676,0.8922084889503371,Active
T410-13,104,484630,0.00021459670263912676,0.8924230856529762,Active
D119-630,104,484630,0.00021459670263912676,0.8926376823556154,Active
L207584,104,484630,0.00021459670263912676,0.8928522790582545,Active
A4000612,104,484630,0.00021459670263912676,0.8930668757608936,Active
T5776-1T,104,484630,0.00021459670263912676,0.8932814724635327,Active
T5829-22,104,484630,0.00021459670263912676,0.8934960691661719,Active
B922-93W9,104,484630,0.00021459670263912676,0.893710665868811,Active
M78X12,104,484630,0.00021459670263912676,0.8939252625714501,Active
P790-846,103,484630,0.00021253327280605823,0.8941377958442561,Active
T729-2,103,484630,0.00021253327280605823,0.8943503291170621,Active
D923-60,103,484630,0.00021253327280605823,0.8945628623898682,New
D843-45,103,484630,0.00021253327280605823,0.8947753956626742,Active
A8010329,103,484630,0.00021253327280605823,0.8949879289354802,Active
A8010319,103,484630,0.00021253327280605823,0.8952004622082862,Active
T623-8,103,484630,0.00021253327280605823,0.8954129954810922,Active
A2000683,103,484630,0.00021253327280605823,0.8956255287538982,Active
L207434,103,484630,0.00021253327280605823,0.8958380620267042,Active
D401-01,102,484630,0.0002104698429729897,0.8960485318696773,Active
B947-168,102,484630,0.0002104698429729897,0.8962590017126503,Active
B923-58,102,484630,0.0002104698429729897,0.8964694715556233,New
H769-70,102,484630,0.0002104698429729897,0.8966799413985963,Active
A2000632,102,484630,0.0002104698429729897,0.8968904112415693,Active
A4000441,102,484630,0.0002104698429729897,0.8971008810845423,Active
T007-527,101,484630,0.00020840641313992118,0.8973092874976822,Active
B947-166,101,484630,0.00020840641313992118,0.8975176939108221,Active
T814-1,101,484630,0.00020840641313992118,0.897726100323962,Active
T929-3,101,484630,0.00020840641313992118,0.897934506737102,Active
A2000719,101,484630,0.00020840641313992118,0.8981429131502419,Active
A8010427,101,484630,0.00020840641313992118,0.8983513195633818,Active
A1001179,101,484630,0.00020840641313992118,0.8985597259765217,New
B948-31,100,484630,0.00020634298330685265,0.8987660689598286,Active
D398-13,100,484630,0.00020634298330685265,0.8989724119431355,Active
B787-46,100,484630,0.00020634298330685265,0.8991787549264424,Active
L317004,100,484630,0.00020634298330685265,0.8993850979097493,Active
B814-91,100,484630,0.00020634298330685265,0.8995914408930562,Active
D821-02A,100,484630,0.00020634298330685265,0.8997977838763631,Active
A8010171,100,484630,0.00020634298330685265,0.90000412685967,Active
D575-13,99,484630,0.0002042795534737841,0.9002084064131438,Active
B611-36,99,484630,0.0002042795534737841,0.9004126859666176,New
B849-97,99,484630,0.0002042795534737841,0.9006169655200914,Active
B822-56S,99,484630,0.0002042795534737841,0.9008212450735652,Active
T554-1,99,484630,0.0002042795534737841,0.901025524627039,Active
D194-15,99,484630,0.0002042795534737841,0.9012298041805128,Active
B954-46,99,484630,0.0002042795534737841,0.9014340837339866,Active
A1001120,99,484630,0.0002042795534737841,0.9016383632874604,Active
A4000688,99,484630,0.0002042795534737841,0.9018426428409342,Active
A4000286,98,484630,0.0002022161236407156,0.9020448589645749,Active
B441-53,98,484630,0.0002022161236407156,0.9022470750882156,Active
T5826-2,98,484630,0.0002022161236407156,0.9024492912118562,Active
L100834,98,484630,0.0002022161236407156,0.9026515073354969,Active
A2000810,98,484630,0.0002022161236407156,0.9028537234591376,Active
A4000580,97,484630,0.00020015269380764707,0.9030538761529453,Active
D607-225,97,484630,0.00020015269380764707,0.903254028846753,Active
L207664,97,484630,0.00020015269380764707,0.9034541815405607,New
B948-56,96,484630,0.00019808926397457853,0.9036522708045353,Active
B948-58,96,484630,0.00019808926397457853,0.9038503600685098,Active
L243164,96,484630,0.00019808926397457853,0.9040484493324844,Active
B923-31,96,484630,0.00019808926397457853,0.904246538596459,New
B680-56,95,484630,0.00019602583414151002,0.9044425644306004,Active
T954-10,95,484630,0.00019602583414151002,0.9046385902647419,New
T115-13,95,484630,0.00019602583414151002,0.9048346160988834,Active
L329101,95,484630,0.00019602583414151002,0.9050306419330248,Active
B615-92W9,95,484630,0.00019602583414151002,0.9052266677671663,Active
T518-6,95,484630,0.00019602583414151002,0.9054226936013078,New
B687-86,94,484630,0.0001939624043084415,0.9056166560056162,Active
B947-162,94,484630,0.0001939624043084415,0.9058106184099247,Active
D797-60,94,484630,0.0001939624043084415,0.9060045808142332,Active
D843-02,94,484630,0.0001939624043084415,0.9061985432185417,Active
B769-46,94,484630,0.0001939624043084415,0.9063925056228501,Active
A2000878,94,484630,0.0001939624043084415,0.9065864680271586,New
R406901,93,484630,0.00019189897447537298,0.906778367001634,Active
A1000929,92,484630,0.00018983554464230444,0.9069682025462763,Active
A3000241,92,484630,0.00018983554464230444,0.9071580380909187,Active
A8010353,92,484630,0.00018983554464230444,0.907347873635561,Active
T656-3,92,484630,0.00018983554464230444,0.9075377091802034,Active
D602-124,92,484630,0.00018983554464230444,0.9077275447248457,Active
A8010428,92,484630,0.00018983554464230444,0.9079173802694881,Active
W901-68,91,484630,0.0001877721148092359,0.9081051523842973,Active
B954-56,91,484630,0.0001877721148092359,0.9082929244991066,Active
B954-58,91,484630,0.0001877721148092359,0.9084806966139158,Active
L207394,91,484630,0.0001877721148092359,0.9086684687287251,Active
R406951,91,484630,0.0001877721148092359,0.9088562408435343,Active
B923-56,91,484630,0.0001877721148092359,0.9090440129583436,New
L204554,91,484630,0.0001877721148092359,0.9092317850731528,Active
D592-00,90,484630,0.0001857086849761674,0.909417493758129,New
B823-36,90,484630,0.0001857086849761674,0.9096032024431051,Active
B779-54,90,484630,0.0001857086849761674,0.9097889111280812,Active
L208431,90,484630,0.0001857086849761674,0.9099746198130574,Active
A4000268,90,484630,0.0001857086849761674,0.9101603284980335,Active
B386-31,90,484630,0.0001857086849761674,0.9103460371830097,Active
B386-81,90,484630,0.0001857086849761674,0.9105317458679858,Active
A2000136,90,484630,0.0001857086849761674,0.9107174545529619,Active
B922-56W1,90,484630,0.0001857086849761674,0.9109031632379381,Active
B922-58W1,90,484630,0.0001857086849761674,0.9110888719229142,Active
R407301,90,484630,0.0001857086849761674,0.9112745806078903,Active
L329111,90,484630,0.0001857086849761674,0.9114602892928665,Active
P790-851,89,484630,0.00018364525514309886,0.9116439345480096,Active
B687-58,89,484630,0.00018364525514309886,0.9118275798031528,Active
D736-32,89,484630,0.00018364525514309886,0.9120112250582959,Active
B944-31,89,484630,0.00018364525514309886,0.912194870313439,Active
W633-68,89,484630,0.00018364525514309886,0.9123785155685822,Active
B743-80,89,484630,0.00018364525514309886,0.9125621608237253,Active
D985-50B,89,484630,0.00018364525514309886,0.9127458060788685,Active
D985-50T,89,484630,0.00018364525514309886,0.9129294513340116,Active
B797-46,89,484630,0.00018364525514309886,0.9131130965891547,New
H556-44,89,484630,0.00018364525514309886,0.9132967418442979,Active
M20231W2,89,484630,0.00018364525514309886,0.913480387099441,Active
A1000480,89,484630,0.00018364525514309886,0.9136640323545842,Active
A8010456,89,484630,0.00018364525514309886,0.9138476776097273,New
H664-34,88,484630,0.00018158182531003033,0.9140292594350373,Active
A4000037,88,484630,0.00018158182531003033,0.9142108412603474,Active
A4000325,88,484630,0.00018158182531003033,0.9143924230856574,Active
T609-4,88,484630,0.00018158182531003033,0.9145740049109674,Active
D822-01,88,484630,0.00018158182531003033,0.9147555867362774,Unavailable
A1001100,88,484630,0.00018158182531003033,0.9149371685615875,Active
T650-6,87,484630,0.00017951839547696182,0.9151166869570644,Active
A1001060,87,484630,0.00017951839547696182,0.9152962053525413,Active
D689-50,87,484630,0.00017951839547696182,0.9154757237480182,Active
T5499-6,87,484630,0.00017951839547696182,0.9156552421434951,Active
L100074,87,484630,0.00017951839547696182,0.9158347605389721,Active
A2000820,87,484630,0.00017951839547696182,0.916014278934449,Active
A4000633,87,484630,0.00017951839547696182,0.9161937973299259,Active
B822-58,86,484630,0.00017745496564389328,0.9163712522955698,Active
A4000716,86,484630,0.00017745496564389328,0.9165487072612137,Active
B742-22,86,484630,0.00017745496564389328,0.9167261622268577,Active
B615-81,85,484630,0.00017539153581082475,0.9169015537626685,Active
B944-36,85,484630,0.00017539153581082475,0.9170769452984793,Active
T637-4,85,484630,0.00017539153581082475,0.9172523368342901,Active
P790-702,85,484630,0.00017539153581082475,0.9174277283701009,Active
D736-60,85,484630,0.00017539153581082475,0.9176031199059117,Active
L207294,85,484630,0.00017539153581082475,0.9177785114417225,Active
L207574,85,484630,0.00017539153581082475,0.9179539029775333,Active
W100-703,85,484630,0.00017539153581082475,0.9181292945133441,Active
B687-87,84,484630,0.00017332810597775624,0.9183026226193219,Active
D834-60,84,484630,0.00017332810597775624,0.9184759507252998,Active
A4000597,84,484630,0.00017332810597775624,0.9186492788312776,Active
B771-81,84,484630,0.00017332810597775624,0.9188226069372554,Active
W736-68,84,484630,0.00017332810597775624,0.9189959350432332,Active
B844-93W9,84,484630,0.00017332810597775624,0.919169263149211,Active
A2000735,84,484630,0.00017332810597775624,0.9193425912551888,Active
A2000870,84,484630,0.00017332810597775624,0.9195159193611666,Active
R405772,84,484630,0.00017332810597775624,0.9196892474671444,Active
D647-55T,83,484630,0.0001712646761446877,0.9198605121432891,Active
